,Delta G,Delta H,G_SEM,H_SEM,System,Type
36,-3.5549593754000233,-5.710874627518933,0.20959178240902332,0.3239742307375856,a-oct-p,aliphatic_carboxylates
37,-4.435260045106527,-4.797924487378623,0.269653836004492,0.28705905147033955,a-oam-p,aliphatic_ammoniums
38,-3.3713061471733736,-5.512613318529475,0.23542180555192385,0.41633113287614887,a-oam-s,aliphatic_ammoniums
39,-4.512858967550158,-6.1651265648288245,0.21249163942629662,0.23431309257895885,a-oct-s,aliphatic_carboxylates
40,-1.7333083522871808,-2.8699387195083546,0.2445291169889011,0.2574341583304492,a-pnt-p,aliphatic_carboxylates
41,-2.643806038210495,-1.625951293928665,0.25718909627174474,0.6148160979304624,a-pam-p,aliphatic_ammoniums
42,-0.26483266603819633,-3.4633796791094937,0.2596166572020327,0.26308726254752834,a-pam-s,aliphatic_ammoniums
43,-2.0167779827786196,-1.6590860606265778,0.19781427862404558,0.4534957595004731,a-pnt-s,aliphatic_carboxylates
44,-2.0848684280326237,-0.8915735651899013,0.24213615104410602,0.6220621352705663,b-ben-s,aliphatic_carboxylates
45,-1.4825557940201461,0.6919218313560123,0.27084950427066307,0.7697103236806754,b-ben-p,aliphatic_carboxylates
46,-1.8747867042209938,-0.07037409388794913,0.23792955894098233,0.8844775109381294,b-cbu-p,cyclic_alcohols
47,-1.617076266062468,0.19549213999562198,0.23715552479263446,1.365182203008745,b-cbu-s,cyclic_alcohols
48,-3.005392402904554,1.2079358205919561,0.2243447287908619,0.31483855060472316,b-chp-s,cyclic_alcohols
49,-2.6534529136460163,0.34162842372097657,0.23144643824441763,0.7882703345470602,b-chp-p,cyclic_alcohols
50,-2.950664697964263,1.2740714599094645,0.235382772222994,0.41913584556973976,b-coc-s,cyclic_alcohols
51,-3.488601221886042,0.5929634542699205,0.25810558588162374,0.6128505708586593,b-coc-p,cyclic_alcohols
52,-2.053059131325912,2.3599895494626253,0.2283035976792554,0.4789758871699695,b-cpe-s,cyclic_alcohols
53,-2.034607908871581,1.4158784918035963,0.21939506790859428,0.4788512567356826,b-cpe-p,cyclic_alcohols
54,-2.206654051161194,1.7905870045105985,0.2326198680985779,0.8209852175800576,b-ham-s,aliphatic_ammoniums
55,-1.6742674060498706,1.204814062883088,0.23611070641798979,0.7366014177608304,b-ham-p,aliphatic_ammoniums
56,-3.3264600945361478,-0.09219760720952763,0.24011374715502,0.41434967840958437,b-hep-s,aliphatic_carboxylates
57,-2.2720916385152696,0.17957453757117037,0.2373578701514389,0.7621978602649263,b-hep-p,aliphatic_carboxylates
58,-1.7073852571829553,-1.1000119823402201,0.24927407779537422,1.4337422342337878,b-hex-p,aliphatic_carboxylates
59,-3.0172719741998817,0.6839196387736592,0.23999784794944073,0.6787437508985109,b-hex-s,aliphatic_carboxylates
60,-2.829590667490243,2.7795330324515817,0.23063580487972507,0.5371449618780633,b-m4c-s,cyclic_alcohols
61,-2.7469085278031207,1.5999934304927592,0.2229910630345433,0.6710140456849918,b-m4c-p,cyclic_alcohols
62,-3.3171842812796717,0.5148657033169002,0.22195834069385736,0.5525598390920005,b-m4t-p,cyclic_alcohols
63,-3.4046403788780877,1.8573316825568327,0.22132600738452177,0.5494577126372947,b-m4t-s,cyclic_alcohols
64,-2.7847769569718883,2.0774814211363264,0.24310162636412344,0.9736596544849554,b-mch-s,cyclic_alcohols
65,-2.466208877854206,0.35285376450701733,0.24187467445953142,0.6681273859524517,b-mha-s,aliphatic_ammoniums
66,-2.014708548807838,0.9608864269393962,0.2529831259729294,0.7984247790611808,b-mha-p,aliphatic_ammoniums
67,-4.348409785085209,-3.103284928129142,0.2441064805930548,0.8214514552761477,b-mch-p,cyclic_alcohols
68,-2.7616452776915343,-2.5270705740040285,0.26827302859532504,0.39779559363454686,b-mo3-s,aliphatic_carboxylates
69,-2.325729473097886,-1.2129832960745262,0.24659006826800858,0.5202471899163568,b-mo4-p,aliphatic_carboxylates
70,-3.82171951589062,-2.7967734100311645,0.26677142061717946,0.611337326141544,b-mo4-s,aliphatic_carboxylates
71,-2.2998457770372474,-2.989673002011841,0.3176595259434993,0.9669550262478201,b-mo3-p,aliphatic_carboxylates
72,-2.957015011470175,-0.6597655233963451,0.2932764872123881,0.7538857991772309,b-mp3-s,aliphatic_carboxylates
73,-2.8524057325448657,-3.045620618653629,0.2694531431071989,0.8450727151189605,b-mp4-s,aliphatic_carboxylates
74,-1.4889195972149762,-1.6403817831997003,0.27562280118526067,0.9857261086375159,b-mp4-p,aliphatic_carboxylates
75,-2.6752685377820873,-2.05660851353241,0.3285216330935963,0.9469211367108908,b-mp3-p,aliphatic_carboxylates
76,-3.388510654018016,1.1005278552911477,0.23194176711270867,0.40817674018440486,b-oam-s,aliphatic_ammoniums
77,-3.15540616237828,-1.7363862734491704,0.30823312098279637,1.1236033167727084,b-pb3-s,aliphatic_carboxylates
78,-2.6096052161816337,-0.9888342150770768,0.2538876815227415,0.6895770937539083,b-pb3-p,aliphatic_carboxylates
79,-2.9691330616635048,0.738524422973569,0.22831028733141237,0.8263429111965918,b-oam-p,aliphatic_ammoniums
80,-3.553153525360531,0.034391712473734515,0.2709795316438441,0.7445155692279333,b-pb4-s,aliphatic_carboxylates
81,-2.9743053403977795,-1.0516377082567487,0.277087656696034,0.7698415171552396,b-pha-s,aliphatic_carboxylates
82,-2.6576778417930447,-0.22462267991431872,0.24753020356646105,0.6093509828507232,b-pb4-p,aliphatic_carboxylates
83,-1.6702018345224046,-1.4642081557249185,0.27962165721789095,0.8712588417308998,b-pha-p,aliphatic_carboxylates
84,-2.2839075348047038,-0.5259596394680557,0.2602720112500362,1.2299202242204132,b-pnt-s,aliphatic_carboxylates
85,-1.3256385516967546,-1.7444356878368126,0.2579351333850876,0.8621955981285128,b-pnt-p,aliphatic_carboxylates
